date,STUSPS,positiveIncreaseRate
2020-01-22,SC,0.0
2020-01-23,SC,0.0
2020-01-24,SC,0.0
2020-01-25,SC,0.0
2020-01-26,SC,0.0
2020-01-27,SC,0.0
2020-01-28,SC,0.0
2020-01-29,SC,0.0
2020-01-30,SC,0.0
2020-01-31,SC,0.0
2020-02-01,SC,0.0
2020-02-02,SC,0.0
2020-02-03,SC,0.0
2020-02-04,SC,0.0
2020-02-05,SC,0.0
2020-02-06,SC,0.0
2020-02-07,SC,0.0
2020-02-08,SC,0.0
2020-02-09,SC,0.0
2020-02-10,SC,0.0
2020-02-11,SC,0.0
2020-02-12,SC,0.0
2020-02-13,SC,0.0
2020-02-14,SC,0.0
2020-02-15,SC,0.0
2020-02-16,SC,0.0
2020-02-17,SC,0.0
2020-02-18,SC,0.0
2020-02-19,SC,0.0
2020-02-20,SC,0.0
2020-02-21,SC,0.0
2020-02-22,SC,0.0
2020-02-23,SC,0.0
2020-02-24,SC,0.0
2020-02-25,SC,0.0
2020-02-26,SC,0.0
2020-02-27,SC,0.0
2020-02-28,SC,0.0
2020-02-29,SC,0.0
2020-03-01,SC,0.0
2020-03-02,SC,0.0
2020-03-03,SC,0.0
2020-03-04,SC,0.0
2020-03-05,SC,0.0
2020-03-06,SC,0.0
2020-03-07,SC,0.03884465130516086
2020-03-08,SC,0.0
2020-03-09,SC,0.09711162826290216
2020-03-10,SC,0.0
2020-03-11,SC,0.03884465130516086
2020-03-12,SC,0.01942232565258043
2020-03-13,SC,0.03884465130516086
2020-03-14,SC,0.01942232565258043
2020-03-15,SC,0.1165339539154826
2020-03-16,SC,0.17480093087322388
2020-03-17,SC,0.09711162826290216
2020-03-18,SC,0.5244027926196717
2020-03-19,SC,0.0
2020-03-20,SC,0.40786883870418905
2020-03-21,SC,1.3789851213332107
2020-03-22,SC,0.8351600030609585
2020-03-23,SC,2.0004995422157843
2020-03-24,SC,0.0
2020-03-25,SC,2.447213032225134
2020-03-26,SC,0.6215144208825738
2020-03-27,SC,0.0
2020-03-28,SC,1.6120530291641757
2020-03-29,SC,4.564246528356401
2020-03-30,SC,2.932771173539645
2020-03-31,SC,3.068727453107708
2020-04-01,SC,4.0786883870418915
2020-04-02,SC,5.0692269953234925
2020-04-03,SC,0.0
2020-04-04,SC,7.050304211886697
2020-04-05,SC,2.563746986140617
2020-04-06,SC,0.0
2020-04-07,SC,7.147415840149598
2020-04-08,SC,2.622013963098358
2020-04-09,SC,4.661358156619302
2020-04-10,SC,5.302294903154458
2020-04-11,SC,2.757970242666421
2020-04-12,SC,2.175300473089008
2020-04-13,SC,0.0
2020-04-14,SC,4.544824202703821
2020-04-15,SC,2.0004995422157843
2020-04-16,SC,0.0
2020-04-17,SC,5.341139554459619
2020-04-18,SC,6.1180325805628355
2020-04-19,SC,2.5443246604880363
2020-04-20,SC,0.0
2020-04-21,SC,1.2041841904599868
2020-04-22,SC,6.253988860130899
2020-04-23,SC,3.0298828018025468
2020-04-24,SC,0.0
2020-04-25,SC,6.525901419267025
2020-04-26,SC,4.603091179661561
2020-04-27,SC,0.0
2020-04-28,SC,2.388946055267393
2020-04-29,SC,5.2051832748915565
2020-04-30,SC,4.156377689652212
2020-05-01,SC,3.1658390813706103
2020-05-02,SC,4.48655722574608
2020-05-03,SC,2.660858614403519
2020-05-04,SC,0.0
2020-05-05,SC,2.5443246604880363
2020-05-06,SC,3.476596291811897
2020-05-07,SC,0.0
2020-05-08,SC,4.000999084431569
2020-05-09,SC,7.555284678853787
2020-05-10,SC,2.3695237296148126
2020-05-11,SC,0.0
2020-05-12,SC,5.321717228807038
2020-05-13,SC,0.0
2020-05-14,SC,5.0886493209760735
2020-05-15,SC,4.234066992262534
2020-05-16,SC,0.0
2020-05-17,SC,7.943731191905396
2020-05-18,SC,2.447213032225134
2020-05-19,SC,2.214145124394169
2020-05-20,SC,0.0
2020-05-21,SC,2.3112567526570706
2020-05-22,SC,8.99253677714474
2020-05-23,SC,4.9915376927131705
2020-05-24,SC,3.903887456168667
2020-05-25,SC,1.5926307035115952
2020-05-26,SC,4.622513505314141
2020-05-27,SC,4.020421410084149
2020-05-28,SC,3.204683732675772
2020-05-29,SC,6.661857698835088
2020-05-30,SC,5.1080716466286535
2020-05-31,SC,9.070226079755061
2020-06-01,SC,5.574207462290584
2020-06-02,SC,5.1857609492389765
2020-06-03,SC,4.583668854008981
2020-06-04,SC,6.875503281013472
2020-06-05,SC,8.701201892356032
2020-06-06,SC,8.99253677714474
