datetimeobject,STUSPS,range,midpoint,median,score,rank
2020-05-04,MD,221.06990881458978,110.53495440729489,60.42901164162476,596.7206280306913,10.0
2020-05-04,ME,90.3633491311216,45.1816745655608,25.787389814306884,203.49097693427822,40.0
2020-05-04,MI,57.29489041874565,28.647445209372826,18.05677379718511,115.9709156323931,44.0
2020-05-04,MN,449.08798283261774,224.54399141630887,129.01904577443298,1371.3392906105478,3.0
2020-05-04,MO,110.43269230769229,55.216346153846146,33.876873463473,259.760122069958,33.0
2020-05-04,MS,183.24343761236958,91.62171880618479,47.10610501764461,477.42387514950025,14.0
2020-05-04,MT,17.829457364341103,8.914728682170551,2.8290758216726366,25.682013931696968,51.0
2020-05-04,NC,162.1238938053097,81.06194690265485,49.139329219514174,412.4724345731375,20.0
2020-05-04,ND,297.72727272727275,148.86363636363637,61.11857898081466,847.9537518869303,4.0
2020-05-04,NE,647.1554993678888,323.5777496839444,179.76530575805657,2094.385008176156,1.0
2020-05-04,NH,178.57911733046288,89.28955866523144,59.19925447105312,462.96919549451206,16.0
2020-05-04,NJ,107.38722716248994,53.69361358124497,25.719335452565417,251.09502926678016,34.0
2020-05-04,NM,223.7751004016064,111.8875502008032,65.13526523539034,605.3834259663167,9.0
2020-05-04,NV,93.61777150916788,46.80888575458394,26.93402163341406,212.475841255151,38.0
2020-05-04,NY,69.03187170763246,34.51593585381623,17.366136968069124,146.16008804461035,42.0
2020-05-04,OH,210.0242277407632,105.0121138703816,36.644956539563786,561.5231794620223,12.0
2020-05-04,OK,105.27918781725894,52.63959390862947,32.02670184196571,245.12236222884354,35.0
2020-05-04,OR,80.68107400130981,40.340537000654905,26.691316673072954,177.1152900665071,41.0
2020-05-04,PA,119.38422458722029,59.692112293610144,31.031268802352763,285.4683983201742,32.0
2020-05-04,PR,14.92537313432837,7.462686567164185,13.635526073337033,20.17210939993413,52.0
2020-05-04,RI,218.07765754296642,109.03882877148321,42.963106521714785,587.1578708589518,11.0
2020-05-04,SC,99.63844531485384,49.81922265742692,29.932305170769318,229.24554872756016,36.0
2020-05-04,SD,265.4794520547945,132.73972602739724,32.1050459670999,740.8917511675586,7.0
2020-05-04,TN,155.67068575734737,77.83534287867369,56.72007867074316,392.8927906079577,22.0
2020-05-04,TX,139.78048056956388,69.89024028478194,42.361582555365615,345.262902698823,27.0
2020-05-04,UT,130.87277464177168,65.43638732088584,41.64955907724276,318.9517185274969,30.0
2020-05-04,VA,269.5866514979142,134.7933257489571,70.0773728760987,754.4233988300438,6.0
2020-05-04,VT,22.919508867667112,11.459754433833556,7.283799414846552,35.89181868136351,50.0
2020-05-04,WA,54.99671577366991,27.498357886834956,18.724662282985797,110.19344003517661,45.0
2020-05-04,WI,140.61553985872857,70.30776992936428,51.199576832680194,347.7443040500191,26.0
2020-05-04,WV,97.38134206219313,48.690671031096564,21.9758730858213,222.93679265593,37.0
2020-05-04,WY,63.73626373626372,31.86813186813186,26.029216467463467,132.40423847309023,43.0
2020-05-05,AK,33.93501805054149,16.967509025270743,8.812626327785667,59.801094121778114,48.0
2020-05-05,AL,121.88002142474554,60.94001071237277,35.43493338246088,292.69713414821695,31.0
2020-05-05,AR,147.94326241134752,73.97163120567376,28.851128258327897,369.62358001547443,23.0
2020-05-05,AZ,151.35062128579153,75.67531064289577,49.9214251873629,379.8597242540911,22.0
2020-05-05,CA,151.53033828530516,75.76516914265258,39.87708430245286,380.4006897308454,21.0
2020-05-05,CO,125.770380964764,62.885190482382,39.64604194030583,304.01580410402875,29.0
2020-05-05,CT,128.8393991480458,64.4196995740229,26.869271829915366,312.9874046555923,28.0
2020-05-05,DC,172.2250639386189,86.11253196930944,47.54388269042178,443.3763882583349,15.0
2020-05-05,DE,230.52307692307699,115.26153846153849,45.706250250582954,627.0632230602822,7.0
2020-05-05,FL,88.32561286628845,44.162806433144226,23.90509990225989,197.89486633992536,38.0
2020-05-05,GA,123.13931656027043,61.569658280135215,31.179918455019276,296.3542440559402,30.0
2020-05-05,HI,24.44889779559118,12.22444889779559,3.6869480867005633,39.0764916298917,49.0
2020-05-05,IA,491.2865497076023,245.64327485380116,114.98908713407499,1522.258144653632,2.0
2020-05-05,ID,47.68583450210377,23.842917251051887,13.94377008618666,92.14415780382612,46.0
2020-05-05,IL,199.48694665153232,99.74347332576616,61.17777756578947,528.2163795588779,13.0
2020-05-05,IN,155.37882467217105,77.68941233608552,46.542920048729314,392.0103771069858,19.0
2020-05-05,KS,296.65697674418595,148.32848837209298,91.95285381671104,844.3712687990283,4.0
2020-05-05,KY,167.1930718288335,83.59653591441675,42.12140258464773,427.9431452458736,16.0
2020-05-05,LA,42.72934906737722,21.36467453368861,13.67815260319755,80.2219176412073,47.0
2020-05-05,MA,162.26393968798982,81.13196984399491,35.439738706347725,412.8987897405681,18.0
2020-05-05,MD,203.45792300805732,101.72896150402866,55.73398185801709,540.7361460581881,11.0
2020-05-05,ME,75.64469914040114,37.82234957020057,25.343356795830378,163.6212757693471,41.0
2020-05-05,MI,54.41563207143296,27.20781603571648,17.0296444694865,108.74015786860073,44.0
2020-05-05,MN,440.55666003976125,220.27833001988063,115.24760120657915,1341.063078059865,3.0
2020-05-05,MO,103.19051959890606,51.59525979945303,32.69387715391389,239.22539409420312,34.0
2020-05-05,MS,178.95989123045553,89.47994561522776,46.96994801222404,464.1469476540372,14.0
2020-05-05,MT,15.736040609137065,7.868020304568533,2.3632204295115304,21.683899368982942,51.0
2020-05-05,NC,154.48504983388702,77.24252491694351,47.57807703252411,389.3098433512218,20.0
2020-05-05,ND,282.4773413897281,141.23867069486406,56.47812923917242,797.0943274631774,5.0
2020-05-05,NE,647.2972972972974,323.6486486486487,168.2064565981343,2094.914814596843,1.0
2020-05-05,NH,162.74111675126903,81.37055837563452,50.90674695408697,414.35195928797793,17.0
2020-05-05,NJ,102.20642883686358,51.10321441843179,24.029894866843073,236.45429614802472,35.0
2020-05-05,NM,207.6579925650557,103.82899628252785,60.260140201256206,554.0203583826482,10.0
2020-05-05,NV,88.28677213059571,44.143386065297854,26.1061578311592,197.78842698921483,39.0
2020-05-05,NY,64.6876650378658,32.3438325189329,15.955885488977092,134.8598910523631,42.0
2020-05-05,OH,200.63082437275986,100.31541218637993,35.57583608106653,531.8187996079821,12.0
2020-05-05,OK,99.46834219429674,49.73417109714837,31.307342740729354,228.76920096428233,36.0
2020-05-05,OR,79.22979797979801,39.614898989899004,27.03880280202073,173.21030125632592,40.0
2020-05-05,PA,110.57481714120422,55.28740857060211,29.353276582026247,260.1655366702273,32.0
2020-05-05,PR,15.38461538461541,7.692307692307705,13.837559088955757,21.025907762203893,52.0
2020-05-05,RI,209.3121057374587,104.65605286872935,40.597347804277916,559.2637852459535,9.0
2020-05-05,SC,103.58541729436571,51.792708647182856,30.249758004736528,240.3387070503932,33.0
2020-05-05,SD,213.4792626728109,106.73963133640545,30.15655102682168,572.5022499813979,8.0
2020-05-05,TN,144.0285204991087,72.01426024955435,51.82502813903915,357.9116900090092,24.0
2020-05-05,TX,139.9611678412196,69.9805839206098,41.986633806780816,345.7996088746586,26.0
2020-05-05,UT,130.59669911129913,65.29834955564957,39.7924608341515,318.1409992416663,27.0
2020-05-05,VA,252.46215416739173,126.23107708369587,66.91769393810598,698.2170782201104,6.0
2020-05-05,VT,20.159151193633953,10.079575596816976,7.495091519412256,30.275601293210514,50.0
2020-05-05,WA,52.12187159956474,26.06093579978237,17.879144907167714,103.03411603045429,45.0
2020-05-05,WI,142.54901960784312,71.27450980392156,51.412249353121226,353.4991839983289,25.0
2020-05-05,WV,97.76357827476036,48.88178913738018,22.243830021956924,224.00334533618167,37.0
2020-05-05,WY,61.93029490616618,30.96514745308309,24.743589743589723,127.76249184397605,43.0
2020-05-06,AK,30.52631578947367,15.263157894736835,7.858709628621118,52.17846558255087,48.0
2020-05-06,AL,121.3880288957688,60.6940144478844,37.730050660300904,291.27010586700817,30.0
2020-05-06,AR,141.08108108108098,70.54054054054049,22.43064030834789,349.1287498672084,24.0
2020-05-06,AZ,155.0446663163426,77.5223331581713,50.144129877959074,391.00041854783586,20.0
2020-05-06,CA,152.01388293769818,76.00694146884909,40.22094423707843,381.85673448029337,22.0
2020-05-06,CO,124.53091550182594,62.26545775091297,35.01879931314279,300.4030634011234,28.0
2020-05-06,CT,121.56694545714493,60.78347272857246,23.685152600020487,291.7889396396831,29.0
2020-05-06,DC,165.35471331389695,82.67735665694848,45.76017228791028,422.32362217578446,16.0
2020-05-06,DE,228.1090289608177,114.05451448040886,47.08130042579132,619.2959071693963,7.0
2020-05-06,FL,82.58753414452451,41.293767072262256,21.697047563401036,182.26485514500735,39.0
2020-05-06,GA,115.81944737397173,57.90972368698586,31.652806725170567,275.1888884686075,31.0
2020-05-06,HI,24.00793650793648,12.00396825396824,3.9155877182313645,38.15322619892148,49.0
2020-05-06,IA,447.86729857819915,223.93364928909958,98.61757321112779,1367.0022858069792,2.0
2020-05-06,ID,46.3867859600826,23.1933929800413,13.4021448955169,88.99338826099445,46.0
2020-05-06,IL,193.50883985030327,96.75441992515164,56.94980407292127,509.4432914900744,12.0
2020-05-06,IN,156.4794183182831,78.23970915914155,45.85535834401536,395.33934242156124,18.0
2020-05-06,KS,302.1037868162693,151.05189340813465,85.36637293675687,862.6227154675272,4.0
2020-05-06,KY,184.27734374999991,92.13867187499996,53.83764777519418,480.6360309523344,13.0
2020-05-06,LA,41.272423087647525,20.636211543823762,13.85090927516012,76.77072182307512,47.0
2020-05-06,MA,156.23465793873845,78.11732896936923,32.424585681326036,394.5986801355616,19.0
2020-05-06,MD,197.3289695945945,98.66448479729725,54.75856233537131,521.4291960322956,9.0
2020-05-06,ME,70.84468664850138,35.42234332425069,25.262554802710227,150.91653840963937,41.0
2020-05-06,MI,52.11674054681226,26.05837027340613,15.97135505689441,103.02140760463311,44.0
2020-05-06,MN,431.63972286374144,215.81986143187072,104.97829232283223,1309.506706132741,3.0
2020-05-06,MO,94.2381562099872,47.1190781049936,31.011195709181298,214.19509052430723,35.0
2020-05-06,MS,172.88629737609338,86.44314868804669,43.92634204415313,445.4099189106689,15.0
2020-05-06,MT,14.285714285714311,7.142857142857156,1.9056750764067996,18.994714549519887,52.0
2020-05-06,NC,153.94108280254778,76.97054140127389,45.89270390455351,387.66751585744885,21.0
2020-05-06,ND,287.68328445747807,143.84164222873903,55.187585187706745,814.4112646734325,5.0
2020-05-06,NE,639.150401836969,319.5752009184845,147.41430364455573,2064.5004736897477,1.0
2020-05-06,NH,158.43137254901967,79.21568627450984,46.93041162257528,401.2529203120569,17.0
2020-05-06,NJ,91.63373241892367,45.816866209461836,22.447618764390427,206.99141349964316,37.0
2020-05-06,NM,204.9751243781094,102.4875621890547,57.24701345283344,545.5298792136216,8.0
2020-05-06,NV,83.38730569948189,41.69365284974094,23.3097368541845,184.43171027281008,38.0
2020-05-06,NY,60.220169330590345,30.110084665295172,14.536486593066932,123.39134781332028,43.0
2020-05-06,OH,196.3736263736264,98.1868131868132,35.45172439494301,518.4282491552004,10.0
2020-05-06,OK,92.35347985347988,46.17673992673994,28.900387217045463,208.97853415145002,36.0
2020-05-06,OR,78.56705450091856,39.28352725045928,28.910026776420985,171.43144528914505,40.0
2020-05-06,PA,104.55711185638195,52.278555928190976,26.983408330218012,243.08135006309496,32.0
2020-05-06,PR,15.499425947187149,7.749712973593574,13.76307600254679,21.2404364708664,51.0
2020-05-06,RI,195.85650723025586,97.92825361512793,38.126549848161154,516.8048308433683,11.0
2020-05-06,SC,95.21531100478472,47.60765550239236,32.31595310589781,216.90717966287252,33.0
2020-05-06,SD,181.27530364372475,90.63765182186238,28.186242720174967,471.3173203708997,14.0
2020-05-06,TN,139.36115404430706,69.68057702215353,49.19425861522832,344.01780237093226,25.0
2020-05-06,TX,135.3801969365427,67.69009846827134,41.23061387357557,332.2288986684079,26.0
2020-05-06,UT,131.96517412935316,65.98258706467658,38.38279911643222,322.16249233855183,27.0
2020-05-06,VA,228.24501701507046,114.12250850753523,57.98806934522709,619.7331170406987,6.0
2020-05-06,VT,19.448094612352143,9.724047306176072,7.222620975145624,28.858532659644958,50.0
2020-05-06,WA,50.61782877316861,25.308914386584306,17.23491829332746,99.31987045839259,45.0
2020-05-06,WI,141.68629298162972,70.84314649081486,50.04766316347337,350.9297021040633,23.0
2020-05-06,WV,95.00000000000006,47.50000000000003,20.989220038046945,216.30915235102586,34.0
2020-05-06,WY,64.75195822454309,32.375979112271544,25.563843046921846,135.02609110406817,42.0
2020-05-07,AK,27.64505119453924,13.82252559726962,7.838298225933766,45.883137416914735,48.0
2020-05-07,AL,116.33843909555068,58.16921954777534,37.519550788992824,276.68209763031837,29.0
2020-05-07,AR,130.1465901848311,65.07329509241555,20.38442141940216,316.8198420682755,25.0
2020-05-07,AZ,151.00959111559817,75.50479555779908,48.22325760537147,378.8334840450748,18.0
2020-05-07,CA,148.1739272846381,74.08696364231905,38.849679526136235,370.3152987607823,20.0
2020-05-07,CO,121.87198067632843,60.93599033816422,33.072866657542846,292.67380390002893,28.0
2020-05-07,CT,115.41172483903765,57.70586241951882,24.020544412655454,274.01663108576304,30.0
2020-05-07,DC,157.3509330905781,78.67546654528905,45.27652383505135,397.97816020792663,16.0
2020-05-07,DE,194.8857994041708,97.4428997020854,46.83133108418215,513.7592835398439,8.0
2020-05-07,FL,80.38789984078737,40.193949920393685,21.528705753271375,176.32537847331736,38.0
2020-05-07,GA,109.77513845332622,54.88756922666311,30.613333572708534,257.88562569631006,31.0
2020-05-07,HI,21.083172147001942,10.541586073500971,3.4755975945946664,32.135763647413924,49.0
2020-05-07,IA,454.3358395989975,227.16791979949875,89.397111273279,1390.0033955024444,2.0
2020-05-07,ID,47.404371584699476,23.702185792349738,12.977174103620591,91.4599668603042,46.0
2020-05-07,IL,188.1836294880658,94.0918147440329,55.19633794638817,492.7981866540612,10.0
2020-05-07,IN,151.28978224455614,75.64489112227807,43.64678412333984,379.67661704867896,17.0
2020-05-07,KS,311.2449799196786,155.6224899598393,82.70654576319612,893.3634030380451,4.0
2020-05-07,KY,168.50678733031668,84.25339366515834,46.32997694023362,431.9651297567416,13.0
2020-05-07,LA,39.63828527174157,19.819142635870787,13.216317330320628,72.93039091423661,47.0
2020-05-07,MA,145.98264931598268,72.99132465799134,30.25846208375834,363.7513740663305,21.0
2020-05-07,MD,192.80303030303037,96.40151515151518,53.113768948958764,507.2328734073259,9.0
2020-05-07,ME,72.72727272727273,36.36363636363637,30.145202020202042,155.88059835889297,41.0
2020-05-07,MI,49.801639011959566,24.900819505979783,15.425743380126505,97.31359526347599,44.0
2020-05-07,MN,431.15036622145635,215.57518311072818,102.7650855208607,1307.7775585176378,3.0
2020-05-07,MO,90.82737487231877,45.413687436159385,31.324566102474115,204.7685330519382,34.0
2020-05-07,MS,158.51190476190476,79.25595238095238,42.06669417352461,401.49715742603473,15.0
2020-05-07,MT,12.871287128712888,6.435643564356444,1.7902787812352106,16.443063042529133,52.0
2020-05-07,NC,161.5069295334765,80.75346476673825,45.01692402487602,410.59487173538184,14.0
2020-05-07,ND,276.64835164835165,138.32417582417582,51.7274885201791,777.7618738389289,5.0
2020-05-07,NE,651.4983351831297,325.74916759156486,140.17975127239498,2110.618386118486,1.0
2020-05-07,NH,140.5618964003512,70.2809482001756,47.8103667707972,347.5848263738252,22.0
2020-05-07,NJ,88.13881458538637,44.069407292693185,20.790816969622984,197.38304167060772,36.0
2020-05-07,NM,202.7628032345014,101.3814016172507,54.373965960653265,538.5417401692201,7.0
2020-05-07,NV,79.57022734350669,39.785113671753344,22.376952487722466,174.1251196829719,40.0
2020-05-07,NY,53.181088881508494,26.590544440754247,12.66689176914931,105.66292251978079,43.0
2020-05-07,OH,184.05852907200625,92.02926453600313,34.94319010279282,479.9559715651877,11.0
2020-05-07,OK,91.33893062306672,45.66946531153336,30.14260878222219,206.1783222663517,33.0
2020-05-07,OR,79.7354179194227,39.86770895971135,27.433531887527806,174.56929048765258,39.0
2020-05-07,PA,99.75462438656099,49.877312193280495,25.69745316393945,229.57097390924216,32.0
2020-05-07,PR,16.303099885189468,8.151549942594734,13.716688169008425,22.753871864330286,51.0
2020-05-07,RI,179.52856776838328,89.76428388419164,35.733906945667364,465.90664579395735,12.0
2020-05-07,SC,89.71553610503281,44.857768052516406,24.988980475218035,201.70941153882035,35.0
2020-05-07,SD,148.7157534246575,74.35787671232875,28.861977953733877,371.94083485517365,19.0
2020-05-07,TN,131.8802434610956,65.9401217305478,44.69191336343292,321.91270206243934,24.0
2020-05-07,TX,128.44048541182548,64.22024270591274,39.83940508674661,311.8191823970688,26.0
2020-05-07,UT,125.17702596380798,62.58851298190399,36.163146488330504,302.2855526565715,27.0
2020-05-07,VA,231.84615384615384,115.92307692307692,59.302371512852346,631.3256577491869,6.0
2020-05-07,VT,18.70129870129868,9.35064935064934,7.227391951735742,27.38424595994516,50.0
2020-05-07,WA,48.65328529764971,24.326642648824855,17.11120913577281,94.50217906798918,45.0
2020-05-07,WI,138.5133617785762,69.2566808892881,48.411816225316834,341.5023938599834,23.0
2020-05-07,WV,83.3333333333333,41.66666666666665,21.85535858178887,184.28535954975558,37.0
2020-05-07,WY,61.577608142493645,30.788804071246823,23.02792170839823,126.85905708227419,42.0
2020-05-08,AK,25.66666666666666,12.83333333333333,8.377183924662322,41.64664520921486,48.0
2020-05-08,AL,112.22094361334874,56.11047180667437,39.2186905308058,264.8677785871863,29.0
2020-05-08,AR,128.0246913580247,64.01234567901236,19.545239688267664,310.60218536873623,25.0
2020-05-08,AZ,148.60651865847902,74.30325932923951,49.462020761498614,371.6130393762679,18.0
2020-05-08,CA,138.7594530593537,69.37972652967684,38.025576303190014,342.23228270802724,21.0
2020-05-08,CO,117.02593659942356,58.51296829971178,31.626263840061977,278.6619022215489,28.0
2020-05-08,CT,104.04809871568872,52.02404935784436,22.6355504304371,241.64407629230666,31.0
2020-05-08,DC,151.02127659574472,75.51063829787236,45.01798081416145,378.8686420442696,15.0
2020-05-08,DE,194.50602409638557,97.25301204819279,40.28740496652976,512.5684147479484,7.0
2020-05-08,FL,74.4959304476507,37.24796522382535,20.04966582662839,160.5664611886574,40.0
2020-05-08,GA,104.90139766417771,52.450698832088854,29.97604235860856,244.0541946905539,30.0
2020-05-08,HI,18.67924528301885,9.339622641509425,3.4609443267620468,27.340933012082502,49.0
2020-05-08,IA,435.12377393741247,217.56188696870623,84.78597746461308,1321.825642283956,2.0
2020-05-08,ID,37.24007561436671,18.620037807183355,12.599764731524676,67.35585445415428,46.0
2020-05-08,IL,186.63583725177787,93.31791862588894,53.69610321966715,487.97426426403166,9.0
2020-05-08,IN,142.56969188849297,71.28484594424648,41.980922691059384,353.56078489790536,19.0
2020-05-08,KS,309.382871536524,154.691435768262,79.10912252185872,887.0903481928804,4.0
2020-05-08,KY,167.5250982103885,83.76254910519425,45.99118353696051,428.9591694725536,12.0
2020-05-08,LA,36.93857624711524,18.46928812355762,12.719598446983895,66.66039694923245,47.0
2020-05-08,MA,131.85091714883666,65.92545857441833,29.11403975367616,321.82645655895465,23.0
2020-05-08,MD,182.68731454005945,91.34365727002972,52.13896757286186,475.6973086128568,10.0
2020-05-08,ME,72.61306532663316,36.30653266331658,30.424455091436677,155.57875214671466,41.0
2020-05-08,MI,47.649132703426865,23.824566351713433,14.87255488507483,92.05489445171546,44.0
2020-05-08,MN,424.5374094931617,212.26870474658085,98.62251346763661,1284.4379595671298,3.0
2020-05-08,MO,85.65838387791042,42.82919193895521,30.548970112516972,190.60562695181844,35.0
2020-05-08,MS,150.82781456953637,75.41390728476819,43.58166557916503,378.28663282453266,16.0
2020-05-08,MT,10.361445783132524,5.180722891566262,1.6679478082624022,12.113005614745903,52.0
2020-05-08,NC,153.76029277218657,76.88014638609329,44.509285952061546,387.1218931264001,14.0
2020-05-08,ND,263.26530612244903,131.63265306122452,48.851407810491764,733.6101384682131,5.0
2020-05-08,NE,655.2521008403362,327.6260504201681,126.59386520728408,2124.66150534126,1.0
2020-05-08,NH,149.60491659350305,74.80245829675152,48.75315284193043,374.61055630381946,17.0
2020-05-08,NJ,79.84518767343359,39.92259383671679,19.193577723198167,174.8645382992624,36.0
2020-05-08,NM,192.61114589855973,96.30557294927986,54.21063935181864,506.6321628426465,8.0
2020-05-08,NV,77.17554953327314,38.58777476663657,22.79227205875835,167.70565999653715,38.0
2020-05-08,NY,48.641827571934996,24.320913785967498,11.630203793846327,94.4741958554382,43.0
2020-05-08,OH,173.54409317803658,86.77204658901829,35.92928905207621,447.43413226548773,11.0
2020-05-08,OK,87.69622401357654,43.84811200678827,29.13752105680566,196.1711406009888,34.0
2020-05-08,OR,76.7281105990783,38.36405529953915,27.493729107800725,166.510287009457,39.0
2020-05-08,PA,95.5579592572562,47.7789796286281,25.138444438064433,217.85938852377453,32.0
2020-05-08,PR,18.140068886337527,9.070034443168764,11.618453293845944,26.286077626962296,50.0
2020-05-08,RI,159.39464493597202,79.69732246798601,33.48623984842723,404.17565991079664,13.0
2020-05-08,SC,95.35010940919037,47.67505470459518,23.634544723720232,217.28170680410477,33.0
2020-05-08,SD,139.8169336384439,69.90846681922196,35.25637286355946,345.37117202393165,20.0
2020-05-08,TN,130.61322261258377,65.30661130629188,41.95354682130598,318.18951370542527,24.0
2020-05-08,TX,122.4794895168642,61.2397447584321,39.4856072930577,294.4372378634806,26.0
2020-05-08,UT,120.61125605665305,60.305628028326524,35.12571942311595,289.01910134300033,27.0
2020-05-08,VA,224.31412396574254,112.15706198287127,56.62681606530709,607.1114937257774,6.0
2020-05-08,VT,17.58664955070602,8.79332477535301,6.642704572314566,25.211693776285543,51.0
2020-05-08,WA,46.929054900977604,23.464527450488802,17.428461943114456,90.30644832510704,45.0
2020-05-08,WI,137.92062122519408,68.96031061259704,47.69666598390083,339.74526662512733,22.0
2020-05-08,WV,77.26657645466847,38.63328822733423,21.326225676666702,167.94900555151278,37.0
2020-05-08,WY,60.59850374064838,30.29925187032419,21.74628854884577,124.35631659493308,42.0
2020-05-09,AK,22.33009708737861,11.165048543689306,6.705685618729068,34.67791966738582,48.0
2020-05-09,AL,111.19205298013249,55.596026490066244,40.43095739663086,261.9272753429781,29.0
2020-05-09,AR,121.06194690265494,60.53097345132747,18.511841509974055,290.32485157216956,24.0
2020-05-09,AZ,143.1772797869979,71.58863989349895,50.42311611482714,355.3719918981401,17.0
2020-05-09,CA,134.52848009299626,67.26424004649813,38.264792109097385,329.714232441717,20.0
2020-05-09,CO,114.15938985298996,57.07969492649498,31.237419353081677,270.4205131592386,28.0
2020-05-09,CT,96.22821107739898,48.11410553869949,22.601298967622387,219.7237716567833,30.0
2020-05-09,DC,146.4458804523425,73.22294022617125,43.891787140734564,365.137610079265,15.0
2020-05-09,DE,170.2109341368919,85.10546706844595,39.22504958298309,437.19005722714917,10.0
2020-05-09,FL,68.68071682075099,34.340358410375494,19.69556390176725,145.24146325113398,41.0
2020-05-09,GA,89.20553681516813,44.602768407584065,27.669543017530987,200.30849544816556,32.0
2020-05-09,HI,16.266173752310547,8.133086876155273,2.7876574065173547,22.683892745151947,50.0
2020-05-09,IA,400.4716981132077,200.23584905660385,73.46314505109366,1199.9419787466243,2.0
2020-05-09,ID,37.04164077066499,18.520820385332495,12.83272137932298,66.89799418310719,46.0
2020-05-09,IL,175.92021758839525,87.96010879419762,50.77835298696236,454.756452559302,8.0
2020-05-09,IN,133.72070120149698,66.86035060074849,38.03668113059936,327.3317824499624,21.0
2020-05-09,KS,295.9530791788855,147.97653958944275,77.2982658970468,842.0162425199138,4.0
2020-05-09,KY,158.87196377109922,79.43598188554961,43.95226124679827,402.5893900552147,12.0
2020-05-09,LA,35.89843412059867,17.949217060299336,12.745950795033,64.27064803010984,47.0
2020-05-09,MA,118.48540925266907,59.242704626334536,27.625398370665167,282.8714632153001,25.0
2020-05-09,MD,172.50259246456966,86.25129623228483,48.08400420513506,444.2297339988623,9.0
2020-05-09,ME,70.2539298669891,35.12696493349455,31.506429590478653,149.36393833018596,40.0
2020-05-09,MI,45.187224669603516,22.593612334801758,13.628353624305035,86.1000633879061,43.0
2020-05-09,MN,399.28785607196403,199.64392803598201,83.89513086786602,1195.8037620653279,3.0
2020-05-09,MO,82.96422487223172,41.48211243611586,29.08120588162793,183.2849592215622,34.0
2020-05-09,MS,147.24492486158712,73.62246243079356,41.96117454390368,367.530500028433,14.0
2020-05-09,MT,8.530805687203799,4.265402843601899,1.5541035511831658,9.143675020698451,52.0
2020-05-09,NC,145.09301928656768,72.54650964328384,44.27147026861106,361.09118699491967,16.0
2020-05-09,ND,234.24657534246572,117.12328767123286,43.83166761603921,639.0684969380435,5.0
2020-05-09,NE,634.6153846153844,317.3076923076922,120.7720505986792,2047.5926059770884,1.0
2020-05-09,NH,128.9821289821289,64.49106449106445,47.71305732993608,313.40554029419707,22.0
2020-05-09,NJ,74.70401570086787,37.352007850433935,18.20347556474168,161.11915016865956,38.0
2020-05-09,NM,179.2518994739918,89.6259497369959,52.63083860674772,465.0504178181335,7.0
2020-05-09,NV,71.05561861520997,35.52780930760498,21.92653121829697,151.47149800801122,39.0
2020-05-09,NY,45.06144346417465,22.530721732087326,11.06539093906051,85.79759598142259,44.0
2020-05-09,OH,160.20643461073905,80.10321730536953,35.79446725960949,406.64103484727343,11.0
2020-05-09,OK,82.15010141987831,41.075050709939156,28.34373454460267,181.0813359042633,35.0
2020-05-09,OR,77.03081232492991,38.515406162464956,28.383851927353888,167.31883935793144,37.0
2020-05-09,PA,87.88763968615194,43.94381984307597,24.65721913926146,196.69513807657563,33.0
2020-05-09,PR,18.714121699196344,9.357060849598172,11.39606852268251,27.409436327244762,49.0
2020-05-09,RI,149.2257360959651,74.61286804798254,32.887851372442576,373.4717389474982,13.0
2020-05-09,SC,91.57975069956757,45.789875349783784,28.759323584936986,206.8424913004015,31.0
2020-05-09,SD,140.4677533664068,70.2338766832034,42.75604754239348,347.3049714729968,18.0
2020-05-09,TN,124.13112763697072,62.06556381848536,36.54787862779051,299.23909160564443,23.0
2020-05-09,TX,117.94945598986808,58.97472799493404,39.59545389847941,281.3245614856772,26.0
2020-05-09,UT,117.57575757575756,58.78787878787878,35.292578765767274,280.2466900009887,27.0
2020-05-09,VA,209.65158189827798,104.82579094913899,54.312112955240565,560.3407117447503,6.0
2020-05-09,VT,15.909090909090922,7.954545454545461,5.9026405604454775,22.00935784985912,51.0
2020-05-09,WA,43.78145802890084,21.89072901445042,15.61458149522423,82.72967064725385,45.0
2020-05-09,WI,135.62719570159123,67.81359785079562,46.29014863649839,332.95865636915,19.0
2020-05-09,WV,77.05570291777184,38.52785145888592,21.552782120758387,167.3853515900144,36.0
2020-05-09,WY,58.49514563106797,29.247572815533985,20.473973905952693,119.00672919916774,42.0
2020-05-10,AK,20.700636942675164,10.350318471337582,5.906412207782068,31.36316728477802,48.0
2020-05-10,AL,110.03222341568213,55.01611170784106,38.863207531798,258.61826695244287,27.0
2020-05-10,AR,115.46866014951124,57.73433007475562,15.782291856127559,274.180284592019,24.0
2020-05-10,AZ,135.62195380377204,67.81097690188602,46.485224529173074,332.94316684785554,15.0
2020-05-10,CA,130.22476953354277,65.11238476677138,37.91128769852502,317.0492578708336,20.0
2020-05-10,CO,108.87310505671579,54.43655252835789,29.532640755373663,255.31739489440713,28.0
2020-05-10,CT,99.61925159140932,49.80962579570466,22.08816189403337,229.19179236953516,30.0
2020-05-10,DC,135.2588147036759,67.62940735183795,43.89196886845798,331.87035748274184,17.0
2020-05-10,DE,177.52905725355146,88.76452862677573,34.44274009332355,459.72341468820696,7.0
2020-05-10,FL,63.887726930477704,31.943863465238852,19.11533215716878,132.7947061160171,41.0
2020-05-10,GA,89.26368215518706,44.63184107759353,26.998607711588257,200.46814129814712,31.0
